03-20 20:09:45.141 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=29.1ms  P1a=5.3  GPU=2.8  copy=1.1  P3=14.0  P4(GPU)=2.9
03-20 20:09:46.425 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.5  GPU=2.7  copy=1.2  P3=14.0  P4(GPU)=2.7
03-20 20:09:47.625 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.7  GPU=2.7  copy=1.2  P3=13.3  P4(GPU)=2.9
03-20 20:09:48.827 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.8ms  P1a=3.2  GPU=2.7  copy=1.1  P3=15.0  P4(GPU)=3.2
03-20 20:09:50.026 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.0ms  P1a=3.6  GPU=2.8  copy=1.2  P3=14.1  P4(GPU)=2.8
03-20 20:09:51.226 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.1ms  P1a=3.4  GPU=2.8  copy=1.1  P3=14.1  P4(GPU)=2.7
03-20 20:09:52.426 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.3  GPU=2.7  copy=1.1  P3=14.6  P4(GPU)=2.8
03-20 20:09:53.627 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.0ms  P1a=3.9  GPU=2.7  copy=1.1  P3=14.8  P4(GPU)=2.7
03-20 20:09:54.825 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.3ms  P1a=3.2  GPU=2.7  copy=1.1  P3=13.8  P4(GPU)=2.8
03-20 20:09:56.107 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=23.6ms  P1a=3.0  GPU=2.6  copy=0.9  P3=12.9  P4(GPU)=2.6
03-20 20:09:57.310 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.9ms  P1a=3.3  GPU=2.7  copy=1.0  P3=14.4  P4(GPU)=2.6
03-20 20:09:58.513 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.6ms  P1a=4.0  GPU=2.7  copy=1.1  P3=15.1  P4(GPU)=2.7
03-20 20:09:59.712 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.3ms  P1a=3.8  GPU=2.8  copy=1.1  P3=14.9  P4(GPU)=2.6
03-20 20:10:02.111 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.9ms  P1a=4.0  GPU=2.7  copy=1.1  P3=13.5  P4(GPU)=2.8
03-20 20:10:03.311 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.9  GPU=2.9  copy=1.0  P3=13.9  P4(GPU)=2.7
03-20 20:10:04.510 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.6ms  P1a=3.9  GPU=3.0  copy=1.0  P3=13.4  P4(GPU)=2.7
03-20 20:10:05.711 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.0ms  P1a=3.9  GPU=2.7  copy=1.1  P3=13.6  P4(GPU)=2.9
03-20 20:10:06.963 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=24.9ms  P1a=2.7  GPU=2.7  copy=0.8  P3=14.3  P4(GPU)=2.6
03-20 20:10:08.192 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.1ms  P1a=4.1  GPU=2.7  copy=1.0  P3=14.0  P4(GPU)=2.6
03-20 20:10:09.393 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.2ms  P1a=3.9  GPU=2.8  copy=1.0  P3=15.1  P4(GPU)=2.7
03-20 20:10:10.593 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.5ms  P1a=3.9  GPU=2.7  copy=1.1  P3=15.2  P4(GPU)=2.8
03-20 20:10:11.792 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.8ms  P1a=3.8  GPU=2.7  copy=1.1  P3=14.9  P4(GPU)=2.6
03-20 20:10:12.969 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.1ms  P1a=3.0  GPU=2.6  copy=0.8  P3=14.5  P4(GPU)=2.6
03-20 20:10:14.191 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.6ms  P1a=3.9  GPU=2.8  copy=1.1  P3=13.4  P4(GPU)=2.7
